ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_total,company_type,rank,data_quality,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
DOCS,"Doximity, Inc.",Healthcare,Health Information Services,United States,USD,2538404954.7089024,19.357141,11.896251,0.7149,3.5833015,5.5383945,4.293,11.72,0.19282,0.1161,0.30402002,0.17132,0.89094,0.051,-0.677,-0.694,1.071,6.093,5.765,255263744.0,748601024.0,10185000.0,2768226560.0,,0.0,,,,,1.353,76.51000213623047,17.149999618530273,18.969999313354492,25.15,2.31818,20.0,5.36,0.13,0.02513,0.94393,False,False,,3564067.0,7106400.0,2.4571307515806495,-0.21773198707816532,-0.2418065960718987,-0.6277472595337117,,-0.7520585703346693,0.5395450437804337,27.330677230286867,-0.20849504287913434,-0.585317136579872,False,-0.10412179309843489,83.38629927830202,79.95463979483547,2.8101644245142,16.27830978267978,55.94990903450309,93.80610412926391,12.041884816753926,92.56198347107438,50.0,52.67433542758336,standard,430,0.875,7,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.0126006035,4.0
BOSS.DE,Hugo Boss AG,Consumer Cyclical,Apparel Manufacturing,Germany,EUR,2454214993.299282,10.646708,10.998767,6.5079,1.5812175,0.58771795,0.815,6.692,0.15669,0.067379996,0.055430003,0.03978,0.61745,-0.094,-0.529,-0.514,73.195,3.311,1.366,112812248.0,314000000.0,1166000000.0,3402708224.0,0.11,0.41919997,0.04,2.0,0.04,1779408000.0,0.705,44.08000183105469,33.849998474121094,35.560001373291016,39.02143,2.92857,14.0,,,0.45718,0.40512002,False,False,,428279.0,508961.0,0.05512149253653158,-0.03865910354927704,-0.03369559482275086,-0.03238091501248941,-0.1169604924492772,-0.19328493883503584,0.19792382210295492,38.24132155586743,-0.026590787515205938,-0.06506177487036291,False,0.1716354864888673,66.68714658547194,51.482779474354416,38.52757108362489,5.899149564596395,68.50785487358031,93.98563734290843,34.118673647469464,56.921487603305785,50.0,44.6724332402372,standard,642,1.0,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.011388933,37.0
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,United States,USD,380594338740.9479,33.35079,15.696228,0.8422,2.056918,2.0490704,2.281,11.176,0.06638,0.0346,0.059270002,0.07312,0.42421,0.023,-0.445,-0.369,23.989,1.094,0.725,11776499712.0,5327000064.0,45427998720.0,423643807744.0,3.73,1.2038,7.12,4.05,1.78,1779148800.0,0.501,214.7100067138672,129.56853775153857,191.10000610351562,214.69565,1.84,23.0,1.61,0.0094,0.047280002,0.70505,False,False,,12154773.0,9619320.0,1.157645825651394,0.015679044925477337,0.05023081475272262,0.2726623108258297,,-0.10996227410031889,0.21578614672967103,59.37130352228227,-0.010076366000443593,0.1483443423447115,True,0.7659520470369292,55.52405216109932,35.392967447866205,68.96860986547085,15.3689835838046,65.43499083217878,22.44165170556553,29.275741710296682,51.2396694214876,50.0,44.64228962622617,standard,643,0.875,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.00561028,18.3
4523.T,"Eisai Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,Japan,JPY,1248495863489.0,25.276794,21.864046,26.43,1.3887703,1.5126351,1.573,14.047,0.045250002,0.0233,0.046719998,-0.008669999,0.76833,0.091,,,20.114,2.238,1.388,-21678499840.0,245422997504.0,186081001472.0,1298158321664.0,3.39,0.9143,160.0,2.66,80.0,1790640000.0,-0.114,5233.0,3661.686475908543,4429.0,5076.923,2.46154,13.0,,,0.06005,0.52922,False,False,,1167855.0,1331871.0,2.2413437502578106,-0.10452891225232508,-0.01345786228205037,0.03651659906703597,,-0.15364035925855146,0.28412648210775504,24.90974729241877,-0.08137568549283192,-0.04407255591180881,False,-0.03095434621088945,23.854160193873113,34.733173878709955,49.89536621823618,58.612662942271875,77.61841130475761,16.427289048473966,67.36474694589877,12.8099173553719,50.0,44.62773034283841,standard,644,0.875,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.016440017,52.8
XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,United States,USD,48643082972.128296,22.45533,17.193558,2.1635,2.0581632,3.290252,5.825,14.211,0.0959,0.02338,0.14144,0.18155001,0.45928,0.029,0.06,0.151,164.845,0.77,0.533,-7471625216.0,1768000000.0,39243001856.0,86118080512.0,3.04,0.6635,2.37,3.05,0.593,1773360000.0,0.421,83.8499984741211,63.73657148334318,77.91999816894531,91.83333,1.42105,18.0,6.31,0.0515,0.00202,0.93124,False,False,,4746268.0,5638720.0,0.9047681359663471,-0.03861819574286396,-0.037921952941766035,-0.0200469945435936,,-0.07072153146199489,0.18747102842165123,44.32594565635507,-0.026879246383414213,0.012197741803491091,False,0.09159940270941899,17.120331821288758,48.82863090717419,53.333333333333336,42.21739807942677,49.562099174411706,54.129263913824055,67.36474694589877,3.512396694214876,50.0,44.622592803836525,standard,645,0.875,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.009225401,30.2
IMCD.AS,IMCD N.V.,Basic Materials,Specialty Chemicals,Netherlands,EUR,5598673570.6953125,25.771738,15.166028,,2.7432604,1.1651647,1.503,14.299,0.102180004,0.05175,0.04528,0.07278,0.25384,-0.015,-0.375,-0.359,87.662,1.735,1.035,303498240.0,238587008.0,1790212992.0,7221254656.0,1.89,0.58419997,1.81,1.51,1.81,1777939200.0,0.98,120.54276310226919,66.9420035915499,94.83999633789062,112.60714,1.78571,14.0,,,0.02585,0.82666,False,False,,388256.0,269396.0,0.04452467385815563,-0.018930401010833653,0.05344008916412957,0.17613607710599521,-0.21514429603169816,-0.21322529949452207,0.36048654879520875,45.707448955514394,0.09236589226180025,0.12136938396083874,False,0.32084496331011364,61.82614890236216,35.518042857627044,47.887941654757796,12.050008872756232,42.72619096547763,88.8689407540395,67.36474694589877,67.56198347107438,50.0,44.60765322908085,standard,647,1.0,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.009222367,30.1
GIVN.SW,Givaudan SA,Basic Materials,Specialty Chemicals,Switzerland,CHF,24605039202.0,23.070267,20.631052,3.9704,5.4231963,3.2929657,3.831,17.658,0.2342,0.07126,0.14333999,0.16906999,0.43522,-0.018,-0.047,-0.046,96.673,1.736,1.097,1130749952.0,742000000.0,4416000000.0,28623831040.0,2.67,0.6063,72.0,1.91,72.0,1774224000.0,0.663,4122.111944974602,2566.0,2666.0,3367.9263,2.36842,19.0,,,0.17141001,0.35032,False,False,,25830.0,22223.0,0.11640613616968132,-0.07558945908460468,-0.10086715777831867,-0.1831670385323011,,-0.3532441535824359,0.21528695942140483,26.43312101910827,-0.033075096283794014,-0.13435458835098613,False,0.05554476196634329,55.580088059582245,65.34643714858419,21.4050822122571,24.21561333197796,59.426259146975966,67.0556552962298,67.36474694589877,64.6694214876033,50.0,44.59102344343476,standard,648,0.875,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.007403394,23.5
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,Canada,USD,13162905355.50673,8.984917,8.999754,0.6251,2.797239,1.2588445,1.24,5.085,0.34013,0.17206,0.14224,0.22311,0.56601,0.008,-0.185,-0.216,36.245,2.258,1.058,824078400.0,1807202048.0,1798440960.0,13763659776.0,,0.0,,,,,0.899,340.25,119.05999755859375,119.13999938964844,179.3636,2.87879,25.0,2.04,0.066300005,0.04717,0.80627996,False,False,,2916281.0,3254900.0,0.8336837812695136,-0.2687208401137947,-0.32467973797643823,-0.3028671524598615,,-0.6498457034837666,0.4771862632266402,12.45272846654133,-0.21183270070361193,-0.32345296885269337,False,0.18087351909763597,87.16517163629261,77.61168663791302,4.364723467862481,18.370259036075712,50.300262667850205,77.55834829443447,12.041884816753926,83.36776859504133,50.0,52.5907379593695,standard,434,0.875,8,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.012692209,3.9
VOLV-B.ST,AB Volvo (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,496765809480.67804,19.276884,12.526104,1.3708,3.555226,1.3547486,1.773,15.492,0.16945,0.04203,0.07024,0.09879,0.23527001,-0.091,-0.158,-0.159,135.037,1.193,0.895,29855375360.0,72573001728.0,257632993280.0,830189993984.0,2.68,0.0,8.5,3.01,13.0,1775692800.0,0.981,340.1635605405801,235.3278327972169,311.8999938964844,340.31332,2.38095,21.0,,,0.01681,0.64901,False,False,,3430841.0,2979570.0,0.13537179418244516,-0.02102954199208129,-0.06781511318921252,0.24315121812614904,,-0.08308816676066033,0.26558329113130064,39.920943848903114,-0.00011226938403374742,0.08191156929924803,False,0.05354246352312632,55.184463520075276,42.36209172396154,61.464872944693575,13.60384065209557,39.855668259474086,20.646319569120287,67.36474694589877,60.74380165289256,50.0,36.5869274595125,standard,794,0.875,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.011852618,38.4
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Sweden,USD,89843629955.3421,28.898148,23.71504,1.741,9.152299,5.125428,4.794,34.353,0.37987998,0.116409995,0.15449001,0.15773,0.32318002,0.082,2.224,2.204,5.943,2.06,1.508,707750016.0,6293000192.0,476000000.0,84026630144.0,,0.0,,,,,1.554,785.0,405.0,436.94000244140625,590.0094,1.58537,39.0,3.56,0.045100003,0.22982,0.67140996,False,False,,2115872.0,2192640.0,0.8484706433845072,-0.1778342414052062,-0.04669021701677589,-0.325574566294937,,-0.4433885319217755,0.43311802713280173,29.164893853677157,-0.09760764518533505,-0.245418693965069,False,0.3751532448972774,21.92096608108228,67.48301323977367,19.940209267563528,80.10466196137658,49.123761388926724,42.100538599640934,12.041884816753926,25.929752066115704,50.0,52.55066552790744,standard,435,0.875,8,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.014506147,47.4
GLOB,Globant S.A.,Technology,Information Technology Services,Luxembourg,USD,1680116517.3713226,16.991266,5.850758,1.2504,0.8146985,0.6855165,0.819,5.11,0.05204,0.047420003,0.04458,0.085109994,0.34908,-0.007,0.25,0.207,21.118,1.818,1.806,267834880.0,200536992.0,462670016.0,2006915200.0,,0.0,,,,,1.036,107.12000274658203,32.5,38.90999984741211,63.69565,2.08333,23.0,5.35,0.16049999,0.02708,1.04911,False,False,,1579575.0,2342400.0,3.4781494228628036,-0.21123052091765548,-0.21234820555565082,-0.3700825714900632,,-0.6367625200732769,0.5389868842313438,40.673433624583694,-0.11881802912492667,-0.33050462856320717,False,0.3849896898707899,96.1399810032756,34.17392393557633,5.411061285500747,47.525940324200114,47.16183915860978,95.33213644524237,12.041884816753926,96.28099173553719,50.0,44.549491062425986,standard,650,0.875,6,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.037630048,83.5
UMG.AS,Universal Music Group N.V.,Communication Services,Entertainment,Netherlands,EUR,37908109129.71062,24.903616,18.09824,2.7488,8.344772,3.0309513,3.245,18.096,0.33776,0.07674,0.12257,0.17205,0.42464,0.05,-0.914,-0.914,74.584,0.635,0.439,1562499968.0,494000000.0,3407000064.0,40589352960.0,2.73,0.6265,0.56,,0.28,1779235200.0,0.784,28.206262021979484,15.40999984741211,20.670000076293945,25.80526,1.94737,19.0,,,0.43265,0.38764,False,False,,3355872.0,2457070.0,0.10678805673995816,0.012738864812622763,0.028358193234150564,-0.06933809417648051,-0.24436647884079188,-0.26718400119140107,0.3126785571344462,57.927378122208246,0.1180406447814546,-0.035427705913884444,True,0.8704718229875579,54.221101011087335,66.55380477856359,34.16572217020647,14.66226571778126,37.00617237426978,59.335727109515254,67.36474694589877,63.32644628099173,50.0,52.50986655811589,standard,436,1.0,7,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.019733038,61.1
PCAR,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery,United States,USD,58059896622.67019,23.472342,16.286928,1.169,2.9385755,2.0900192,2.322,20.022,0.13108,0.041479997,0.08913,0.103190005,0.13583,-0.089,0.197,0.198,76.163,5.558,4.96,1485162496.0,8595399680.0,15047300096.0,64511795200.0,1.27,0.2809,1.4,1.29,0.35,1778630400.0,1.03,131.1302020865728,87.82724793512521,110.31999969482422,126.12312,2.42105,16.0,4.02,0.0252,0.018609999,0.75758004,False,False,,2864996.0,2380950.0,0.9654334204254973,-0.11021413090572507,-0.1286404088462758,0.14107470685307866,,-0.15869877465764592,0.2598851409860208,18.610826478670774,-0.0666969502064022,0.012971501080499381,False,0.1826573249016355,38.89386246016457,38.607972470725564,44.663677130044846,41.0129124093658,59.3743885890062,50.987432675044886,67.36474694589877,44.00826446280991,50.0,44.50894616116216,standard,651,0.875,6,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.0054171826,5.9
EDP.LS,"EDP, S.A.",Utilities,Utilities - Diversified,Portugal,EUR,195184321578.37057,15.948149,14.608,2.3227,1.5151303,1.1430123,2.76,11.226,0.07778,0.022219999,0.0706,0.16107,0.40208998,-0.008,-0.1,-0.117,138.97,1.241,1.008,-1200283648.0,3636464128.0,23658758144.0,42975899648.0,4.79,0.74230003,0.21,4.69,0.205,1777939200.0,0.6,49.55043537185952,35.27806722080037,47.21529320856098,4.84762,2.09524,21.0,,,0.28244,0.42678002,False,False,,11470429.0,10000768.0,0.08899234159108144,0.012017209695572406,0.08839142392318111,0.17879457060453774,0.2960286725380463,-0.04712657206287041,0.2250045962197264,48.53594495030549,0.014891644063870668,0.09549765451153558,False,0.4987183348267186,26.63814568889757,39.651367279577634,74.77713990045828,20.731532230763346,51.36204592198115,29.263913824057454,67.36474694589877,10.227272727272728,50.0,36.482063731456414,standard,797,1.0,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.015520597,50.3
HAPV3.SA,Hapvida Participações e Investimentos S.A.,Financial Services,Insurance - Life,Brazil,BRL,5914573850.388317,,7.765234,,0.12249716,0.1857072,0.441,5.779,-0.00885,0.01209,-0.013459999,0.06616,0.11524,4.497,,,34.021,1.791,1.608,-293866496.0,8330386944.0,16382600192.0,14040251392.0,,0.0,,,0.08058,1640649600.0,,44.849998474121094,7.0,12.449999809265137,13.46154,2.92308,13.0,,,0.38714,0.58355,False,False,,12716684.0,12911580.0,1.0152618471057644,-0.04597704005366299,0.09885259427192739,-0.602997462788456,,-0.7224080215643951,0.6739825792726648,38.8888896068007,0.12588169812397654,-0.42583865233443496,False,0.527506072127733,36.40706695901501,15.355225278312654,25.321375186846037,99.02234636871509,45.84894909002332,88.42010771992818,12.041884816753926,11.776859504132231,50.0,44.45813816290716,standard,652,0.625,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.07229334,92.5
6501.T,"Hitachi, Ltd.",Industrials,Conglomerates,Japan,JPY,21652603129840.0,27.225367,26.991522,0.13,3.3227482,2.045249,2.019,12.9,0.13299,0.05292,0.07579,0.121070005,0.30033,0.113,-0.101,-0.114,14.899,1.098,0.793,1145363628032.0,1678783938560.0,1009037017088.0,21377677524992.0,1.16,0.2831,56.0,1.47,28.0,1790640000.0,0.497,6004.425743829508,3664.255311105285,4808.0,5907.143,1.57143,14.0,,,0.01723,0.50808,False,False,,15054832.0,16197971.0,0.6398939318485121,-0.008250825082508295,-0.1688406402034195,-0.03247589906204007,,-0.19925731366717692,0.40282405453433384,42.14186369958275,-0.01272586080778404,0.021309494173849197,False,0.2556114302578177,71.98762105973316,45.573042630795044,29.895366218236177,35.44150896797228,53.385513573065,4.3985637342908435,67.36474694589877,79.13223140495867,50.0,44.42003517505914,standard,653,0.875,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.022257434,67.2
EQTL3.SA,Equatorial S.A.,Utilities,Utilities - Regulated Electric,Brazil,BRL,48559324622.79738,41.053192,20.859459,3.0,1.885382,0.9086697,1.818,8.236,0.069359995,0.04922,0.02894,0.16242,0.22112,0.089,-0.241,-0.237,201.917,1.558,1.53,3780353792.0,10893477888.0,56939335680.0,97152581632.0,6.15,2.4276,2.37,2.23,0.133293,1767052800.0,,46.31999969482422,31.802247732915955,38.59000015258789,49.91143,1.35714,14.0,,,0.0,1.0364801,False,False,,7866274.0,8039980.0,1.0881968308170202,-0.14320605310458245,-0.06742389665323467,0.02989547761264988,,-0.16688254734811836,0.2443093243359817,23.04687718278693,-0.077923691875869,0.007157820285598637,False,0.007479582958112389,69.75127828425846,35.46624477674892,43.796711509716,28.106517773268795,46.389882091612435,54.219030520646314,29.275741710296682,64.15289256198346,50.0,44.40439210977345,standard,654,0.75,5,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0031910595,12.4
0012.HK,Henderson Land Development Company Limited,Real Estate,Real Estate - Diversified,Hong Kong,HKD,159087979873.52814,28.824562,18.216492,0.7843,0.49334893,6.180334,12.59,71.51,0.019129999,0.00508,0.21961,0.13522,0.31545,0.2,-0.161,-0.121,48.331,3.1,0.771,7917250048.0,23119998976.0,164753997824.0,324082204672.0,3.72,1.5789,1.26,6.89,0.76,1780531200.0,1.15,35.65999984741211,22.217731907746675,32.86000061035156,33.634,2.08333,10.0,,,0.72547996,0.08998,False,False,,10429594.0,10918085.0,0.8633416796225193,0.0802104052576611,0.0024405684574098085,0.11920980678610715,,-0.0785193283522615,0.27340108142764974,66.48794011232901,0.044527536279466595,0.1085936644750014,True,0.5913895074770241,33.55673717943028,37.27638467032407,63.10911808669656,39.42621332495391,57.51525667284747,31.867145421903054,29.275741710296682,46.28099173553719,50.0,52.38396474311727,standard,441,0.875,8,STARK,8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0010470125,8.8
2382.TW,Quanta Computer Inc.,Technology,Computer Hardware,Taiwan,TWD,1156355520000.0,15.864622,10.605369,1.02,5.5733075,0.47251442,0.578,14.646,0.36842,0.03842,0.03133,0.028450001,0.060700003,0.666,0.059,0.087,224.215,1.171,0.669,-98190827520.0,268589678592.0,492037177344.0,1414895763456.0,4.25,0.6875,13.0,4.94,13.0,1751241600.0,0.666,352.5,251.02452278137207,300.0,385.16666,1.72222,18.0,,,0.31611001,0.26292,False,False,,20712940.0,23742602.0,1.445327045237823,-0.058084772370486704,0.08499095840867987,0.04347826086956519,,-0.14893617021276595,0.3104424379272232,37.5609756097561,-0.02565768106528088,0.04477741887738662,False,-0.03222416982832548,17.126689953928505,35.83548475300072,57.69805680119581,60.58585733122942,38.12414694053638,16.87612208258528,67.36474694589877,4.4421487603305785,50.0,36.27494126064995,standard,800,0.875,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0426779,85.8
BWO.OL,BW Offshore Limited,Energy,Oil & Gas Equipment & Services,Bermuda,NOK,8734598565.256634,7.109144,14.5504465,4.17,0.8175256,17.14347,20.811,45.332,0.10569,0.021710001,0.26358998,0.21636999,0.68204004,-0.061,-0.341,-0.408,125.901,1.745,1.723,-60462500.0,395200000.0,1627900032.0,10603181056.0,13.96,0.44259998,7.1,6.74,0.183,1772582400.0,0.622,53.809962932880104,29.59485708042735,48.20000076293945,,,,,,0.53718,0.28959,False,False,,158957.0,102415.0,1.656911576601612,-0.03599998474121091,-0.02380974638821287,0.36488839165395714,,-0.10425508333722966,0.32227657341793126,37.98076217696098,-0.05453747582850166,0.13213634054732326,False,-0.00829795502198451,14.284127526608728,59.40815762476315,65.11210762331838,9.282350053766946,48.44903333743974,83.75224416517055,67.36474694589877,17.045454545454543,50.0,36.262188704073175,standard,801,0.875,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.010482139,33.6
WES.AX,Wesfarmers Limited,Consumer Cyclical,Home Improvement Retail,Australia,AUD,80900249622.50555,26.392593,25.865606,1.51,10.2976885,1.7427135,2.01,20.018,0.3639,0.09002,0.065960005,0.09665,0.33661,0.031,0.093,0.093,161.507,1.1,0.322,3286749952.0,729000000.0,12688000000.0,93324730368.0,2.97,0.763,2.13,3.13,1.02,1771891200.0,0.801,93.53029414522805,70.80000305175781,71.26000213623047,76.31205,3.42857,14.0,,,0.00714,0.35669,False,False,,1486894.0,1353707.0,0.7557903756887284,-0.021825619371226845,-0.18666231850488257,-0.1146007409711266,-0.12543906228010604,-0.23810779397761384,0.18951363125896625,43.32912925081698,-0.03507889838371814,-0.13107876780978478,False,0.14759057389954977,49.91782141303672,56.44416035012584,24.55046075001232,41.67358515070348,46.72956723319527,44.165170556552965,67.36474694589877,59.71074380165289,50.0,44.239508367318734,standard,656,1.0,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.030079717,77.6
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,149145054293.72925,51.293545,35.720707,2.3633,8.540775,14.0940895,13.679,37.253,0.17232999,0.102419995,0.28152,0.30868,0.66292,0.23,0.188,0.176,,4.61,3.259,2254087424.0,4517300224.0,0.0,144750460928.0,,0.0,,,,,1.509,603.8800048828125,417.739990234375,421.1199951171875,577.00934,1.90909,30.0,3.1,0.019,0.0055299997,0.89069,False,False,,1955170.0,2362350.0,0.9720492313743485,-0.08068458028835412,-0.13321258379001766,-0.26435498971587756,,-0.3026429229116321,0.30088089210062413,21.14338003914557,-0.09018396820557817,-0.15254639204829346,False,0.07779502432107664,26.78885451527283,79.06110431670969,18.236173393124066,66.20736378001867,51.901833583524756,32.9443447037702,12.041884816753926,33.574380165289256,50.0,52.2221342247932,standard,443,0.75,7,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.017014505,54.1
